,ISG15,IFI6,ISG20,IFIT3,IFIT1,B2M,IFIT2,MT2A,RSAD2,IRF7
1144,1.1209337,0.70796645,1.1865704,0.38799822,0.19515139,4.384401,0.04417029,0.17959218,0.0,0.35759875
1145,1.1222657,0.7087678,1.1873369,0.388897,0.1960593,4.38449,0.0450328,0.18015155,0.0,0.35798156
1146,1.1235974,0.70956874,1.1881037,0.38979572,0.1969671,4.3845787,0.04589519,0.18071094,0.0,0.35836437
1147,1.1249292,0.7103698,1.1888704,0.39069426,0.19787468,4.384668,0.046757534,0.18127023,0.0,0.35874715
1148,1.1262609,0.7111709,1.189637,0.39159298,0.19878241,4.384757,0.047619894,0.18182963,0.0,0.35912994
1149,1.1275927,0.71197206,1.1904036,0.39249152,0.19969013,4.3848457,0.04848227,0.18238889,0.0,0.35951272
1150,1.1289245,0.7127732,1.1911705,0.39339024,0.20059794,4.3849344,0.049344555,0.18294822,0.0,0.35989556
1151,1.130256,0.7135742,1.191937,0.39428884,0.20150562,4.385023,0.05020696,0.18350752,0.0,0.36027825
1152,1.1315876,0.7143754,1.1927037,0.39518735,0.20241345,4.385112,0.05106932,0.18406686,0.0,0.360661
1153,1.1329195,0.7151766,1.1934702,0.39608604,0.20332119,4.3852015,0.051931605,0.18462616,0.0,0.3610438
1154,1.1342512,0.7159775,1.194237,0.3969847,0.20422886,4.38529,0.05279395,0.18518546,0.0,0.36142662
1155,1.135583,0.71677864,1.1950036,0.39788336,0.20513654,4.3853793,0.05365637,0.18574485,0.0,0.36180937
1156,1.1369148,0.71757984,1.1957703,0.398782,0.20604421,4.3854675,0.05451876,0.1863041,0.0,0.36219227
1157,1.1382508,0.7183821,1.1965417,0.3996824,0.20695531,4.385555,0.055381224,0.18686673,0.0,0.36257434
1158,1.1395906,0.7191857,1.1973174,0.4005843,0.20786956,4.385639,0.056243792,0.18743236,0.0,0.3629559
1159,1.1409304,0.71998924,1.198093,0.40148634,0.20878398,4.385723,0.057106435,0.187998,0.0,0.36333737
1160,1.1422701,0.7207927,1.1988688,0.40238836,0.20969808,4.3858085,0.05796902,0.18856362,0.0,0.3637188
1161,1.14361,0.72159624,1.1996444,0.40329033,0.2106124,4.385893,0.058831602,0.18912932,0.0,0.3641004
1162,1.1449499,0.72239995,1.2004201,0.40419245,0.21152663,4.3859773,0.0596942,0.18969493,0.0,0.3644819
1163,1.1462896,0.72320336,1.2011957,0.40509427,0.21244076,4.3860617,0.0605568,0.19026056,0.0,0.36486337
1164,1.1476296,0.7240069,1.2019714,0.40599623,0.21335503,4.3861465,0.061419368,0.19082613,0.0,0.3652449
1165,1.1489693,0.7248105,1.2027471,0.40689823,0.2142693,4.3862305,0.06228198,0.19139181,0.0,0.36562645
1166,1.1503093,0.7256145,1.2035227,0.40780026,0.21518439,4.386317,0.0631454,0.19195718,0.0,0.36600786
1167,1.1516498,0.72641957,1.2042983,0.4087021,0.21610112,4.386403,0.064010635,0.19252199,0.0,0.36638924
1168,1.1529903,0.7272247,1.2050738,0.40960404,0.21701807,4.38649,0.06487596,0.19308698,0.0,0.36677065
1169,1.154331,0.72802985,1.2058494,0.410506,0.21793517,4.3865767,0.065741286,0.19365193,0.0,0.36715204
1170,1.1556712,0.7288349,1.2066249,0.4114079,0.21885182,4.386663,0.06660654,0.19421686,0.0,0.3675333
1171,1.1570117,0.72964,1.2074003,0.41230977,0.21976873,4.38675,0.06747183,0.19478178,0.0,0.36791465
1172,1.1583524,0.7304453,1.2081759,0.41321167,0.22068575,4.3868365,0.06833717,0.19534671,0.0,0.3682961
1173,1.159705,0.7312614,1.2089615,0.41412202,0.22161472,4.386921,0.06921242,0.19591773,0.0,0.36868176
1174,1.1610713,0.73208916,1.2097582,0.41504136,0.22255704,4.3870025,0.07009865,0.1964955,0.0,0.36907217
1175,1.1624374,0.7329172,1.2105546,0.4159609,0.22349963,4.387084,0.070985064,0.19707322,0.0,0.36946273
1176,1.1638038,0.7337454,1.2113512,0.4168805,0.2244421,4.387165,0.07187134,0.19765107,0.0,0.3698533
1177,1.1651701,0.7345734,1.2121478,0.4177999,0.22538443,4.387246,0.07275766,0.19822884,0.0,0.37024382
1178,1.1665361,0.7354014,1.2129444,0.41871938,0.22632694,4.3873277,0.07364392,0.19880664,0.0,0.37063426
1179,1.1679024,0.7362294,1.213741,0.41963893,0.22726947,4.3874087,0.074530184,0.19938432,0.0,0.3710248
1180,1.1692686,0.73705745,1.2145375,0.4205584,0.22821197,4.387491,0.07541652,0.19996211,0.0,0.37141544
1181,1.170635,0.7378856,1.2153343,0.42147797,0.22915426,4.387572,0.07630287,0.20053999,0.0,0.37180588
1182,1.1720291,0.7387337,1.2161502,0.42241788,0.23011823,4.3876486,0.077206686,0.2011312,0.0,0.37220687
1183,1.1734881,0.7396289,1.2170113,0.42340508,0.23113173,4.3877106,0.0781509,0.20175363,0.0,0.3726324
1184,1.1749475,0.74052405,1.2178724,0.42439237,0.23214543,4.387773,0.079095215,0.20237607,0.0,0.3730579
1185,1.1764066,0.74141943,1.2187335,0.42537966,0.23315912,4.387836,0.08003938,0.20299846,0.0,0.37348336
1186,1.177866,0.74231464,1.219595,0.42636704,0.23417285,4.387898,0.08098386,0.20362097,0.0,0.373909
1187,1.1793251,0.74321,1.2204561,0.42735434,0.23518646,4.387961,0.08192819,0.20424345,0.0,0.3743345
1188,1.1807845,0.74410516,1.2213173,0.42834157,0.23620027,4.3880234,0.082872465,0.20486593,0.0,0.37476
1189,1.1822431,0.7450006,1.2221782,0.42932793,0.2372134,4.388086,0.083816424,0.20548886,0.0,0.3751861
1190,1.1836987,0.74589694,1.2230387,0.43030772,0.23822223,4.388143,0.0847581,0.20611653,0.0,0.37561697
1191,1.1851541,0.74679345,1.2238994,0.43128747,0.23923136,4.3882003,0.08569974,0.20674412,0.0,0.37604806
1192,1.1866095,0.7476897,1.2247598,0.43226713,0.24024032,4.3882575,0.08664128,0.20737168,0.0,0.3764789
1193,1.188065,0.74858606,1.2256203,0.43324664,0.24124917,4.388315,0.08758287,0.20799918,0.0,0.3769099
1194,1.1895204,0.7494825,1.2264807,0.4342264,0.24225828,4.3883724,0.08852455,0.20862687,0.0,0.37734073
1195,1.1909758,0.75037897,1.2273412,0.43520606,0.24326715,4.388429,0.08946611,0.2092544,0.0,0.37777174
1196,1.1924314,0.75127536,1.2282019,0.43618575,0.24427626,4.388487,0.090407774,0.20988196,0.0,0.37820268
1197,1.193887,0.7521717,1.2290623,0.43716556,0.24528518,4.388544,0.09134942,0.21050957,0.0,0.37863362
1198,1.1953423,0.7530681,1.229923,0.4381451,0.24629417,4.388602,0.092291,0.2111372,0.0,0.3790645
1199,1.1967976,0.7539644,1.2307835,0.43912476,0.24730307,4.388659,0.09323263,0.21176478,0.0,0.37949544
1200,1.1982533,0.75486094,1.2316438,0.4401046,0.24831226,4.3887157,0.09417431,0.21239235,0.0,0.37992638
1201,1.1997086,0.7557572,1.2325042,0.4410841,0.24932118,4.388774,0.09511578,0.21301986,0.0,0.38035735
1202,1.201164,0.75665355,1.2333648,0.44206378,0.25033003,4.388831,0.09605746,0.21364747,0.0,0.3807882
1203,1.2026194,0.75755,1.2342254,0.44304353,0.2513391,4.3888884,0.09699902,0.21427503,0.0,0.38121912
1204,1.2040749,0.75844634,1.235086,0.44402316,0.2523482,4.388945,0.097940534,0.2149026,0.0,0.38165003
1205,1.2055304,0.7593428,1.2359464,0.44500285,0.25335717,4.3890023,0.09888224,0.21553022,0.0,0.38208103
1206,1.2069857,0.76023906,1.2368068,0.4459824,0.25436604,4.3890595,0.09982386,0.21615776,0.0,0.3825119
1207,1.2084413,0.76113546,1.2376672,0.44696212,0.25537497,4.389117,0.10076544,0.21678537,0.0,0.38294286
1208,1.2098968,0.76203185,1.2385278,0.44794175,0.25638387,4.3891745,0.10170697,0.21741289,0.0,0.3833737
1209,1.2113525,0.7629286,1.2393886,0.44892183,0.25739324,4.3892317,0.10264887,0.21804072,0.0,0.3838049
1210,1.2128868,0.7638924,1.2403073,0.44996858,0.2584728,4.38927,0.10363802,0.21870908,0.0,0.38426858
1211,1.2144212,0.76485586,1.2412262,0.4510154,0.25955236,4.389308,0.10462718,0.21937743,0.0,0.38473243
1212,1.2159555,0.7658197,1.2421451,0.45206237,0.26063192,4.389346,0.10561639,0.22004595,0.0,0.38519624
1213,1.2174897,0.76678336,1.2430642,0.45310926,0.26171142,4.3893843,0.10660542,0.22071429,0.0,0.38565993
1214,1.2190242,0.767747,1.2439829,0.4541561,0.26279098,4.389423,0.1075947,0.2213828,0.0,0.38612378
1215,1.2205592,0.768711,1.2449028,0.45520514,0.26387265,4.3894625,0.10858518,0.2220513,0.0,0.3865889
1216,1.2220948,0.7696749,1.2458229,0.45625448,0.2649547,4.3895016,0.109575905,0.22271971,0.0,0.3870539
1217,1.2236304,0.7706388,1.2467432,0.4573041,0.2660367,4.389541,0.11056666,0.22338822,0.0,0.38751903
1218,1.2251666,0.7716027,1.2476641,0.45835346,0.2671189,4.3895807,0.111557335,0.2240572,0.0,0.38798428
1219,1.2267053,0.7725663,1.2485867,0.4594028,0.26820087,4.3896217,0.11254752,0.22472718,0.0,0.3884492
1220,1.2282441,0.7735301,1.2495091,0.46045202,0.26928288,4.389663,0.113537684,0.22539729,0.0,0.38891417
1221,1.2297828,0.7744938,1.2504315,0.46150133,0.27036506,4.3897038,0.114527956,0.22606738,0.0,0.3893792
1222,1.2313216,0.7754575,1.251354,0.4625507,0.27144703,4.389745,0.11551809,0.22673744,0.0,0.38984412
1223,1.2328606,0.7764212,1.2522767,0.46360004,0.27252913,4.3897862,0.116508454,0.22740759,0.0,0.3903092
1224,1.2343991,0.77738476,1.2531991,0.46464914,0.2736112,4.3898273,0.117498495,0.22807753,0.0,0.39077416
1225,1.2359377,0.77834845,1.2541217,0.46569857,0.2746932,4.3898683,0.11848873,0.2287476,0.0,0.39123914
1226,1.2374771,0.77931213,1.255044,0.46674818,0.27577576,4.38991,0.11947956,0.2294187,0.0,0.39170367
1227,1.2390165,0.7802757,1.2559669,0.46779782,0.2768582,4.389952,0.12047066,0.2300902,0.0,0.39216807
1228,1.240556,0.7812393,1.2568895,0.4688475,0.27794084,4.3899937,0.121461794,0.23076174,0.0,0.39263245
1229,1.2420957,0.78220296,1.2578121,0.4698972,0.27902335,4.390036,0.122453004,0.23143326,0.0,0.39309677
1230,1.2436349,0.7831665,1.258735,0.470947,0.28010574,4.390078,0.123443976,0.23210467,0.0,0.3935612
1231,1.2451745,0.7841301,1.2596575,0.47199667,0.28118837,4.3901196,0.1244351,0.23277618,0.0,0.3940255
1232,1.246714,0.7850938,1.2605801,0.47304648,0.2822709,4.3901615,0.12542626,0.23344782,0.0,0.3944899
1233,1.2482536,0.7860573,1.2615027,0.4740963,0.28335357,4.390203,0.1264174,0.23411927,0.0,0.39495432
1234,1.2497929,0.7870209,1.2624254,0.47514594,0.284436,4.390245,0.12740842,0.23479071,0.0,0.39541858
1235,1.2513325,0.7879845,1.263348,0.4761957,0.28551853,4.390287,0.12839954,0.23546219,0.0,0.39588302
1236,1.2528719,0.7889481,1.2642707,0.4772454,0.286601,4.390329,0.12939069,0.23613374,0.0,0.39634743
1237,1.2544115,0.78991175,1.2651932,0.47829506,0.28768373,4.390371,0.13038181,0.2368052,0.0,0.3968118
1238,1.2559508,0.7908753,1.266116,0.47934484,0.2887662,4.390413,0.1313729,0.23747662,0.0,0.39727616
1239,1.2574904,0.791839,1.2670386,0.48039454,0.2898488,4.3904543,0.13236411,0.2381482,0.0,0.3977406
1240,1.2591314,0.792874,1.2680259,0.48151597,0.29100758,4.390474,0.13342467,0.23886868,0.0,0.39824107
1241,1.2607774,0.79391253,1.2690164,0.4826408,0.29217032,4.3904915,0.13448873,0.23959154,0.0,0.39874348
1242,1.262423,0.7949512,1.2700069,0.48376563,0.2933329,4.39051,0.13555273,0.24031432,0.0,0.3992458
1243,1.2640687,0.79598963,1.2709973,0.48489034,0.29449555,4.3905277,0.1366167,0.24103715,0.0,0.399748
1244,1.2657149,0.7970282,1.2719877,0.4860151,0.29565805,4.3905454,0.13768071,0.2417599,0.0,0.40025032
1245,1.2673607,0.79806674,1.272978,0.48713988,0.29682064,4.3905644,0.13874468,0.24248275,0.0,0.40075278
1246,1.2690065,0.79910517,1.2739685,0.488265,0.2979833,4.3905816,0.13980865,0.24320555,0.0,0.40125498
1247,1.2706524,0.8001438,1.2749588,0.4893898,0.29914582,4.3905997,0.14087269,0.24392837,0.0,0.4017572
1248,1.2722983,0.8011824,1.2759492,0.49051452,0.3003085,4.3906174,0.1419367,0.24465123,0.0,0.4022596
1249,1.2739451,0.80222094,1.27694,0.49163848,0.30147165,4.3906355,0.14300105,0.24537402,0.0,0.40276182
1250,1.2756681,0.8033103,1.2779827,0.4928156,0.30269244,4.3906345,0.1441125,0.24613333,0.0,0.4032871
1251,1.277426,0.8044225,1.279049,0.494017,0.30393967,4.390626,0.14524524,0.24690929,0.0,0.40382296
1252,1.2791836,0.8055345,1.2801154,0.4952183,0.3051865,4.3906174,0.14637792,0.24768516,0.0,0.40435863
1253,1.2809412,0.8066466,1.2811816,0.49641955,0.3064335,4.3906083,0.14751068,0.248461,0.0,0.40489435
1254,1.2826989,0.8077588,1.282248,0.497621,0.30768067,4.3905997,0.1486434,0.24923694,0.0,0.40543014
1255,1.2844565,0.8088709,1.2833142,0.49882227,0.30892769,4.3905907,0.14977609,0.25001281,0.0,0.40596592
1256,1.2862142,0.8099832,1.2843804,0.5000236,0.31017467,4.390582,0.15090878,0.25078863,0.0,0.40650162
1257,1.287972,0.81109536,1.2854469,0.501225,0.31142166,4.3905735,0.15204151,0.25156453,0.0,0.40703747
1258,1.2897296,0.81220764,1.2865131,0.5024263,0.3126687,4.3905644,0.15317422,0.25234047,0.0,0.40757316
1259,1.2914871,0.81331956,1.2875795,0.50362766,0.31391564,4.390556,0.15430686,0.25311637,0.0,0.40810892
1260,1.2932448,0.8144319,1.288646,0.50482905,0.31516275,4.3905473,0.15543962,0.25389224,0.0,0.4086448
1261,1.2950027,0.81554407,1.2897123,0.50603044,0.31640974,4.390538,0.15657237,0.25466818,0.0,0.4091804
1262,1.2967602,0.8166561,1.2907784,0.5072317,0.3176567,4.390529,0.15770501,0.25544393,0.0,0.4097162
1263,1.2985182,0.81776845,1.2918448,0.5084332,0.31890392,4.3905206,0.15883785,0.25621992,0.0,0.410252
1264,1.3002758,0.81888056,1.2929114,0.50963455,0.3201509,4.3905115,0.15997048,0.25699583,0.0,0.41078776
1265,1.3020221,0.8199936,1.2939656,0.51082873,0.32138735,4.390502,0.1610935,0.25776684,0.0,0.41132185
1266,1.3037667,0.8211069,1.2950177,0.51202166,0.32262158,4.3904924,0.1622147,0.25853688,0.0,0.41185582
1267,1.305511,0.8222202,1.2960696,0.5132146,0.32385603,4.3904834,0.1633358,0.259307,0.0,0.4123897
1268,1.3072553,0.8233335,1.2971219,0.51440763,0.3250906,4.3904743,0.16445707,0.26007706,0.0,0.41292366
1269,1.3089999,0.8244468,1.298174,0.5156007,0.32632488,4.390465,0.16557823,0.2608472,0.0,0.41345748
1270,1.310744,0.8255601,1.299226,0.51679355,0.32755926,4.3904557,0.16669935,0.26161724,0.0,0.41399142
1271,1.3124886,0.82667315,1.3002782,0.51798654,0.32879356,4.3904457,0.1678204,0.26238725,0.0,0.41452524
1272,1.3142331,0.82778656,1.3013303,0.51917946,0.33002803,4.3904366,0.16894157,0.26315743,0.00087180734,0.41505927
1273,1.3159776,0.82889986,1.3023826,0.5203725,0.33126253,4.3904266,0.17006283,0.26392752,0.0019388497,0.41559315
1274,1.3177218,0.83001316,1.3034344,0.52156544,0.33249682,4.3904176,0.17118396,0.26469755,0.003005907,0.41612697
1275,1.3194661,0.8311264,1.3044868,0.52275836,0.33373114,4.390408,0.1723051,0.2654677,0.0040727854,0.41666085
1276,1.3212107,0.83223975,1.3055388,0.52395135,0.33496562,4.390399,0.1734263,0.26623774,0.005139634,0.4171947
1277,1.3229549,0.8333529,1.3065909,0.52514434,0.3362,4.3903894,0.17454736,0.26700783,0.006206721,0.4177286
1278,1.3246996,0.8344662,1.3076429,0.5263374,0.33743435,4.3903794,0.17566861,0.26777786,0.007273704,0.41826248
1279,1.3264439,0.8355795,1.3086951,0.5275303,0.3386689,4.3903704,0.17678979,0.268548,0.008340612,0.41879642
1280,1.3281882,0.83669275,1.3097472,0.52872336,0.33990327,4.3903604,0.17791101,0.26931816,0.009407759,0.41933036
1281,1.3299327,0.837806,1.3107991,0.52991617,0.34113747,4.3903513,0.179032,0.2700881,0.010474473,0.41986418
1282,1.331677,0.83891934,1.3118514,0.5311092,0.34237197,4.390342,0.18015322,0.2708583,0.011541545,0.42039812
1283,1.3334215,0.8400327,1.3129034,0.53230214,0.3436064,4.390333,0.18127446,0.27162832,0.012608618,0.42093202
1284,1.3351659,0.84114593,1.3139557,0.53349507,0.34484074,4.3903236,0.18239549,0.27239847,0.0136754215,0.42146596
1285,1.3369104,0.84225917,1.3150077,0.53468823,0.3460752,4.390314,0.18351671,0.27316853,0.014742434,0.42199987
1286,1.3386546,0.84337234,1.3160598,0.5358809,0.34730947,4.3903046,0.18463776,0.27393857,0.015809342,0.42253366
1287,1.340399,0.84448576,1.3171117,0.537074,0.34854394,4.3902946,0.18575901,0.2747087,0.0168764,0.42306757
1288,1.3421434,0.8455991,1.3181639,0.53826696,0.34977835,4.390286,0.18688014,0.27547878,0.017943457,0.4236015
1289,1.3438878,0.84671223,1.319216,0.5394598,0.35101277,4.390276,0.1880013,0.2762488,0.01901038,0.42413545
1290,1.3456323,0.84782565,1.3202683,0.5406528,0.35224706,4.3902664,0.18912247,0.2770189,0.020077378,0.42466938
1291,1.3473767,0.8489388,1.3213203,0.54184586,0.35348162,4.3902574,0.19024366,0.27778912,0.02114427,0.4252031
1292,1.3491211,0.85005224,1.3223724,0.5430389,0.35471594,4.3902483,0.19136484,0.2785592,0.022211373,0.4257371
1293,1.3508654,0.8511654,1.3234243,0.5442318,0.3559503,4.390239,0.19248596,0.27932924,0.023278207,0.42627102
1294,1.3526101,0.85227865,1.3244767,0.54542476,0.3571847,4.390229,0.19360718,0.28009936,0.024345279,0.42680496
1295,1.3543441,0.85338056,1.3255233,0.5466051,0.3584105,4.390222,0.19472355,0.2808659,0.025406033,0.4273393
1296,1.356069,0.8544709,1.3265647,0.54777324,0.35962787,4.390216,0.1958352,0.28162923,0.026460811,0.42787427
1297,1.3577936,0.8555614,1.3276062,0.54894114,0.36084524,4.3902106,0.19694674,0.2823924,0.02751556,0.42840925
1298,1.3595183,0.85665184,1.3286475,0.5501093,0.3620626,4.3902054,0.19805843,0.2831555,0.028570354,0.42894405
1299,1.3613251,0.8578003,1.3297426,0.551342,0.36334473,4.3901806,0.19923232,0.28395182,0.02968049,0.4295083
1300,1.3631462,0.8589587,1.3308465,0.55258584,0.36463776,4.3901544,0.20041701,0.28475386,0.030799925,0.43007737
1301,1.3649672,0.8601171,1.3319507,0.5538296,0.3659305,4.390127,0.20160149,0.28555584,0.031919286,0.43064636
1302,1.3667881,0.86127543,1.3330545,0.5550734,0.3672234,4.3901005,0.20278606,0.28635788,0.033038795,0.43121547
1303,1.368609,0.8624336,1.3341587,0.556317,0.3685163,4.3900733,0.20397058,0.28715977,0.03415802,0.4317845
1304,1.3704302,0.8635921,1.3352628,0.5575608,0.36980933,4.3900466,0.2051552,0.28796184,0.035277545,0.43235338
1305,1.372251,0.8647505,1.3363665,0.5588045,0.3711022,4.3900194,0.20633972,0.28876382,0.03639692,0.43292254
1306,1.3740721,0.86590886,1.3374708,0.56004834,0.37239528,4.389993,0.20752442,0.28956592,0.03751637,0.43349153
1307,1.3758931,0.86706716,1.3385749,0.5612922,0.37368804,4.389966,0.20870894,0.29036796,0.03863576,0.43406057
1308,1.377714,0.86822563,1.3396788,0.5625359,0.37498102,4.38994,0.20989352,0.2911699,0.039755136,0.43462956
1309,1.379535,0.869384,1.3407829,0.56377965,0.37627396,4.389912,0.21107812,0.29197192,0.04087454,0.43519875
1310,1.381356,0.87054217,1.3418868,0.5650233,0.37756687,4.389886,0.21226268,0.29277393,0.04199402,0.43576774
1311,1.3831768,0.8717005,1.3429911,0.56626725,0.37885967,4.389859,0.21344721,0.29357588,0.0431132,0.4363367
1312,1.384998,0.8728591,1.344095,0.56751096,0.38015264,4.3898315,0.21463183,0.29437804,0.044232786,0.4369058
1313,1.3868186,0.87401736,1.345199,0.5687548,0.3814456,4.3898044,0.21581635,0.29517996,0.04535204,0.43747482
1314,1.3886398,0.8751758,1.346303,0.56999844,0.38273865,4.3897786,0.21700104,0.29598197,0.046471626,0.43804386
1315,1.390461,0.87633425,1.3474073,0.57124233,0.38403153,4.3897514,0.2181856,0.29678398,0.047591,0.43861297
1316,1.3922814,0.8774924,1.3485112,0.5724859,0.38532424,4.3897247,0.21937005,0.2975859,0.048710376,0.43918198
1317,1.3941026,0.87865067,1.3496151,0.57372975,0.3866172,4.389698,0.22055468,0.29838794,0.04982972,0.43975097
1318,1.3959236,0.8798092,1.350719,0.57497334,0.38791025,4.389671,0.22173917,0.29918998,0.050949126,0.44032013
1319,1.3977444,0.8809674,1.3518231,0.5762172,0.38920304,4.3896437,0.22292373,0.29999197,0.05206853,0.44088912
1320,1.3995655,0.88212585,1.3529271,0.57746094,0.39049593,4.3896165,0.22410837,0.30079398,0.053188056,0.4414581
1321,1.4013867,0.8832843,1.3540313,0.5787047,0.39178896,4.3895903,0.22529301,0.30159605,0.0543074,0.44202715
1322,1.4032075,0.88444257,1.3551353,0.5799486,0.39308187,4.389563,0.22647756,0.3023981,0.05542688,0.44259626
1323,1.405035,0.8856067,1.3562462,0.5811963,0.39437652,4.3895283,0.22767149,0.3032058,0.056559205,0.44316304
1324,1.4068632,0.88677114,1.3573575,0.5824445,0.39567113,4.3894935,0.22886595,0.30401403,0.05769223,0.4437297
1325,1.4086916,0.88793564,1.358469,0.5836925,0.39696598,4.389458,0.23006034,0.30482218,0.058825195,0.4442965
1326,1.4105196,0.8891,1.3595804,0.58494043,0.3982604,4.389423,0.23125467,0.30563027,0.05995819,0.44486326
1327,1.4123485,0.89026594,1.360692,0.5861901,0.39955556,4.3893876,0.23244703,0.30643648,0.06109166,0.44542807
1328,1.4141775,0.89143205,1.361804,0.58744,0.40085018,4.3893523,0.23363928,0.3072425,0.062225163,0.4459927
1329,1.416007,0.8925983,1.362916,0.5886899,0.4021453,4.3893175,0.23483169,0.30804867,0.06335889,0.44655758
1330,1.417836,0.8937644,1.364028,0.58993983,0.4034404,4.3892817,0.23602405,0.30885488,0.064492494,0.4471224
1331,1.4196653,0.8949305,1.3651397,0.5911898,0.40473548,4.389247,0.23721646,0.30966103,0.065626174,0.4476872
1332,1.4214942,0.8960966,1.3662517,0.5924396,0.40603042,4.3892117,0.23840877,0.31046718,0.066759795,0.44825193
1333,1.4233234,0.8972627,1.3673637,0.5936895,0.40732554,4.3891754,0.2396012,0.3112734,0.06789343,0.44881672
1334,1.4251528,0.89842904,1.3684754,0.5949393,0.40862045,4.389141,0.24079342,0.3120795,0.06902698,0.4493816
1335,1.4269819,0.89959526,1.3695875,0.59618926,0.40991554,4.389106,0.24198586,0.31288567,0.07016058,0.44994628
1336,1.4288111,0.9007611,1.3706992,0.597439,0.41121036,4.3890705,0.24317813,0.31369174,0.07129417,0.45051092
1337,1.43064,0.90192735,1.3718113,0.5986889,0.41250542,4.389035,0.24437046,0.31449792,0.07242772,0.45107573
1338,1.4324675,0.90309334,1.372923,0.5999381,0.41380027,4.3889985,0.24556214,0.31530362,0.0735603,0.45163953
1339,1.434293,0.9042481,1.3740318,0.6011748,0.41508576,4.3889647,0.24674508,0.31610078,0.074686125,0.45219582
1340,1.4361181,0.90540075,1.3751404,0.6024093,0.41636932,4.388931,0.24792632,0.31689638,0.07581073,0.45275077
1341,1.4379431,0.90655303,1.3762486,0.60364354,0.41765273,4.3888974,0.24910742,0.3176918,0.07693508,0.45330554
1342,1.4397663,0.9077046,1.3773549,0.6048763,0.41893622,4.3888626,0.25028697,0.31848747,0.07805914,0.45386004
1343,1.4415909,0.9088559,1.3784614,0.60610855,0.42022097,4.3888297,0.2514649,0.31928408,0.07918288,0.45441508
1344,1.4434153,0.91000724,1.3795677,0.6073406,0.42150548,4.3887963,0.25264293,0.3200806,0.08030665,0.45497024
1345,1.4452399,0.9111588,1.3806745,0.60857296,0.42279005,4.3887625,0.25382096,0.32087725,0.08143057,0.45552546
1346,1.4470654,0.91231143,1.3817819,0.6098061,0.42407674,4.388728,0.2549995,0.32167506,0.082554445,0.4560818
1347,1.4488921,0.9134656,1.3828905,0.6110407,0.42536515,4.388694,0.25617868,0.322474,0.08367859,0.4566391
1348,1.4507185,0.9146198,1.3839992,0.61227494,0.42665353,4.3886585,0.25735763,0.32327312,0.08480264,0.4571964
1349,1.452545,0.91577375,1.385108,0.6135093,0.42794177,4.388623,0.25853673,0.32407206,0.08592665,0.4577537
1350,1.4543719,0.91692805,1.3862166,0.6147436,0.42923012,4.3885894,0.25971556,0.32487148,0.08705075,0.45831072
1351,1.4561999,0.9180832,1.3873258,0.6159772,0.43051928,4.3885536,0.26089388,0.32567292,0.0881751,0.45886666
1352,1.4580281,0.91923845,1.3884346,0.61721075,0.43180823,4.3885193,0.26207203,0.3264743,0.08929953,0.4594227
1353,1.4598563,0.9203937,1.3895437,0.6184444,0.43309736,4.3884854,0.26325032,0.3272757,0.09042397,0.45997876
1354,1.4616842,0.92154884,1.3906527,0.6196779,0.43438634,4.388451,0.26442853,0.3280771,0.09154816,0.46053475
1355,1.4635125,0.92270434,1.3917617,0.62091136,0.43567523,4.388416,0.26560682,0.3288785,0.092672646,0.46109062
1356,1.4653409,0.9238595,1.3928704,0.6221451,0.4369644,4.388382,0.2667851,0.3296799,0.09379691,0.46164674
1357,1.4671688,0.92501473,1.3939795,0.62337875,0.4382534,4.388347,0.26796338,0.33048132,0.09492132,0.4622027
1358,1.468997,0.92617,1.3950884,0.6246123,0.43954247,4.388313,0.26914167,0.33128273,0.09604578,0.4627587
1359,1.470825,0.9273251,1.3961976,0.62584585,0.44083133,4.388278,0.2703199,0.33208412,0.097170144,0.4633147
1360,1.4726532,0.9284804,1.3973066,0.6270793,0.4421203,4.3882437,0.2714981,0.3328855,0.098294474,0.46387053
1361,1.4744816,0.92963576,1.3984154,0.62831295,0.44340944,4.3882093,0.27267647,0.3336869,0.09941886,0.46442676
1362,1.4763095,0.930791,1.3995245,0.62954646,0.44469842,4.3881745,0.27385473,0.3344883,0.100543216,0.46498263
1363,1.4781377,0.9319463,1.4006335,0.6307801,0.44598743,4.3881407,0.27503294,0.33528972,0.10166763,0.46553862
1364,1.4799657,0.9331014,1.4017425,0.6320137,0.4472766,4.388106,0.27621123,0.3360911,0.102791905,0.4660947
1365,1.4817939,0.9342567,1.4028513,0.63324726,0.44856545,4.388071,0.2773895,0.33689246,0.10391633,0.46665066
1366,1.4836221,0.93541205,1.4039605,0.6344809,0.44985455,4.3880367,0.27856782,0.33769393,0.1050408,0.46720666
1367,1.4854503,0.9365673,1.4050696,0.6357144,0.45114362,4.3880024,0.27974603,0.3384953,0.10616515,0.46776262
1368,1.4872786,0.93772244,1.4061785,0.63694793,0.45243245,4.3879685,0.28092432,0.33929667,0.107289426,0.46831867
1369,1.4891064,0.9388776,1.4072874,0.63818145,0.45372158,4.3879337,0.28210256,0.34009808,0.10841383,0.46887457
1370,1.4909346,0.9400331,1.4083966,0.63941514,0.45501068,4.387899,0.28328082,0.34089953,0.10953812,0.4694306
1371,1.4927629,0.9411882,1.4095055,0.6406487,0.4562996,4.387864,0.2844591,0.3417009,0.110662565,0.46998662
